4973472208,31190042,476103760,小排球今天更新了吗,男,,回复 @Sunshine_popo :抽个精致富婆[妙啊],子评论
4979579710,240959444,457235238,海蓝色钢板,男,,抽个那啥去棉花地摘棉花。,子评论
5067605562,3673874,457235238,治病就得先治嘴,保密,,经典小黑书[辣眼睛],子评论
5085609740,412800215,476103760,不吃茄子a,保密,世界上只有两种人，喜欢大奈的人和还没发现自己喜欢大奈的人,回复 @Sunshine_popo :抽个脂[脱单doge],子评论
5091025303,413119690,457235238,西伯利亚苏维埃,保密,我是一名安人,在？爷抽你们家股份，快给爷交出来[doge],子评论
5101986292,28920433,457235238,南荒霸剑,保密,,抽个时尚大绿帽[doge],子评论
97397508880,456216169,457235238,MK的小黑羊,保密,,在？抽个卡宴？,子评论
107613360688,1129191145,457235238,大能的猫,保密,人民英雄永垂不朽,你就是歌姬吧，我就在这里骂你,子评论
107697750368,500282075,457235238,小小约,女,世界上那么多好看的番还没看完,[藏狐],子评论
107809587184,323675491,457235238,你看我搭理你吗_,男,好久没禁我言了，是我发言不够攻击性了吗,在？私个烧鸡联系方式,子评论
107903046112,258453621,27531010,辛巳岁余一,女,啦啦啦啦(´∇｀),回复 @桉仔崽崽 :哈哈哈哈,子评论
107912449616,1577746908,476103760,九峰顶谷,保密,,回复 @泛渚 :抽本小红书,子评论
108249779408,429739020,476103760,田野上的食遇记,男,,回复 @泛渚 :抽俩嘴巴子吧[妙啊],子评论
108443759024,506734192,476103760,齐司礼才没有怪怪,保密,在无垠的苍穹之下，我们终将会再会。,回复 @泛渚 :抽个大嘴巴子[藏狐],子评论
108487699088,374080745,476103760,何を食べましょうか,男,希望每个人都可以吃饱吃好哦~,回复 @泛渚 :抽个小姐姐[doge],子评论
109093602688,522534550,400985862,洺明水,保密,坚持所爱，坚守信仰，为了人类至高无上的事业，不论选择何种职业，成为熊熊燃烧的生命烈火，成为永恒的光，哪怕现在就死去，即便葬身在黑暗。,回复 @君顾彡 :一堆烂事，,子评论
109312866864,20707248,457235238,DK噢啦图,保密,啦啦啦,抽你个大嘴巴子[藏狐],子评论
109656706288,7278372,457235238,御坂1500号,男,每天保持平衡的心态面对枯燥乏味的生活，以乐观积极的心态迎接未知的明天，持续到下个世纪,先来一嘴巴子,子评论
110157653088,252074046,7278372,嘻嘻哈哈050313,保密,,回复 @御坂1500号 :你那个闪电哪来的?,子评论
110171814704,7278372,252074046,御坂1500号,男,每天保持平衡的心态面对枯燥乏味的生活，以乐观积极的心态迎接未知的明天，持续到下个世纪,回复 @嘻嘻哈哈050313 :最近才有的答题试炼,子评论
128206732944,1308006889,476103760,稳中求好,保密,,回复 @泛渚 :在抽个虎式坦克,子评论
129394431776,1567588096,476103760,风部音上,保密,。,回复 @泛渚 :抽个号啊,子评论
129394567920,1567588096,319191712,风部音上,保密,。,回复 @我爱吃炒B :啪,子评论
131276814080,1845747271,457235238,十一月的悲哀,保密,我的一生:
《我在人间凑数的日子》
废物的诞生
糟糕的婴儿
莫欺少年穷
莫欺中年穷
莫欺老年穷        
不甘的死亡,姐妹们，咱就是说，龙漕沟风景真的超级好，水清可见底，真是绝绝子🤩🤩🤩🤩,子评论
132148957296,1706006783,457235238,头像是我歪夫,保密,,在？给点流量,子评论
133393980096,426890296,457235238,海绵宝宝飞飞兔,女,查我成分,姐妹们，咱就是说，龙漕沟风景真的超级好，水清可见底，真是绝绝子🤩🤩🤩🤩,子评论
133843268688,1480514993,457235238,晓鸽vt,保密,用心做,B站在小红书也有号吗[doge],子评论
133858428176,539600419,457235238,第一视角2060,保密,,抽个仙女,子评论
4950237431,348470,504351640,照月鱼,女,『宅舞联萌工作室成员』商务合作请联系vx：zhaoyueyuyoyi 粉丝群：693270960,太强了哈哈哈哈哈,主评论
4951273605,418242609,348470,童靴的同学,保密,,虽然我不认识，但还是捞一捞吧[藏狐],子评论
4951639114,348470,418242609,照月鱼,女,『宅舞联萌工作室成员』商务合作请联系vx：zhaoyueyuyoyi 粉丝群：693270960,回复 @童靴的同学 :捞 鱼 达 人,子评论
4953122107,476103760,348470,泛渚,保密,（ '▿ ' ）,不认识，捞捞[脱单doge],子评论
4962764462,477843115,348470,安排快走,保密,你好：近期因调试网络，如遇您的手机信号不良，请您用力将手机往地上摔，尽量使劲摔，反复几次手机即恢复正常。,都搁这唠叨啥呢，都让开点，让我来[抠鼻][抠鼻],子评论
4966835997,394236651,348470,懒得起名字真麻烦,男,,在？抽个鱼？[doge],子评论
4967556520,348470,394236651,照月鱼,女,『宅舞联萌工作室成员』商务合作请联系vx：zhaoyueyuyoyi 粉丝群：693270960,回复 @懒得起名字真麻烦 :不都是自己捞的吗[doge],子评论
4967561416,348470,477843115,照月鱼,女,『宅舞联萌工作室成员』商务合作请联系vx：zhaoyueyuyoyi 粉丝群：693270960,回复 @安排快走 :你也来捞鱼啊,子评论
4967559133,348470,476103760,照月鱼,女,『宅舞联萌工作室成员』商务合作请联系vx：zhaoyueyuyoyi 粉丝群：693270960,回复 @Sunshine_popo :哈哈哈哈哈哈谢捞鱼之恩,子评论
127765818992,494715672,348470,王王王as,男,,虽然我不认识，但还是捞一捞吧[藏狐],子评论
4953250059,440446429,504351640,长梦佐酒,保密,从前有只沙丁鱼，他睡觉前没关灯。第二天他变成了一只,好家伙，上一个敢给疯狂动物城配音的，到现在还在跟迪士尼对打[doge][doge][doge],主评论
4953488000,270449713,440446429,76839-1,保密,,好好想下，你39赞怎么压住了楼下,子评论
4953499430,163629232,440446429,准备起飞宿舍长,男,这个人很可怕，我们什么都不敢写。。。,说的好，我下载了,子评论
4953514552,411309790,440446429,刘帅刘雯萱全国后援会,保密,旧:暴走的小墨染,咆哮动物城刚看完就下架了[藏狐],子评论
4953569590,307033696,440446429,阿阿阿阿阿阿奥,保密,如果你极度自律，你会有不同的人生
人生的意义在于你是否开心
想要什么，尽管努力，去得到它,艹 你是怎么把下面过万的赞压下去,子评论
4953579222,313655205,440446429,yorushikana,男,拿不拿永远的神,上一个配音的现在还在视频里疯狂嘲讽迪士尼[doge],子评论
4953602436,405917317,440446429,YeIl0w,男,美好的未来在等着你,缓存了[doge],子评论
4953620249,92181671,313655205,倾城墨离,男,,回复 @yorushikana :嘟督吗[doge],子评论
4953628224,285280762,440446429,夏小柠檬_,女,略略略,哈哈哈哈哈对打笑拉了[大笑],子评论
4953637251,43205292,440446429,SH-Alice,男,T^T,泪目，当时特别喜欢[笑哭],子评论
4953651884,291229840,440446429,账号已注销,保密,,[热词系列_知识增加],子评论
4953651884,291229840,440446429,账号已注销,保密,,[热词系列_知识增加],子评论
4953652383,291229840,440446429,账号已注销,保密,,你怎么突然就上来了？,子评论
4953653554,313655205,92181671,yorushikana,男,拿不拿永远的神,回复 @倾城墨离 :对啊[doge],子评论
4953675760,444223663,440446429,猫猫给我摸摸,保密,,一千赞的在两千的上面，两千的在三千的上面，不知道滴还以为这是啥新的排序方式呢[藏狐],子评论
4953682169,434393844,440446429,ATX先生,男,一个社会主义好青年,哪位？,子评论
4953682568,11828269,444223663,dove_7,保密,只是记录,回复 @模型机一号 :我不知道 这是嘛情况,子评论
4953700987,518110572,440446429,羽香の薄荷糖,女,go to school now.QWQ,好家伙，一刷5个赞[doge],子评论
4953733475,178775305,2403047,Giolinq,保密,历史的进程离不开每个人的奋斗,@嘟督不噶油,子评论
4953767805,342954818,440446429,微生白白白,女,,up小心被迪士尼冲[藏狐],子评论
4953829893,286698549,440446429,武装抵抗,保密,,对，我马上想到都督配的动物城被迪士尼发函了,子评论
4953838728,438058999,440446429,山海易平__,保密,,祝up平安~哦~祝up平安[藏狐],子评论
4953845612,695002047,286698549,八宝粥截轮胎,保密,,回复 @武装抵抗 :于是已经看不到了吗,子评论
4953865660,403942443,313655205,八度空间噢,保密,Jay
Kobe
Curry,回复 @yorushikana :哪个up,子评论
4953951024,133697332,444223663,是梓阳啊,男,梓阳？平平无奇的计科人罢了,回复 @模型机一号 :点赞数的增长速率,子评论
4953954146,43873559,695002047,北葉拾芥,女,,回复 @daogelaojie :你搜一下应该还有别人发的，那个质量不看是人类的损失,子评论
4954032980,85340018,411309790,KID_six,男,2020.4.14开学的失踪人口,回复 @暴走的小墨染2020 :俺也一样，到现在都找不到带弹幕版本的了[藏狐],子评论
4954054994,447400225,440446429,寻彴,保密,,西半球最强法务部[藏狐],子评论
4954074028,22817453,440446429,废柴请留步,保密,То единственное, к чему надо стремиться в жизни — это любовь.,吓得我赶紧缓存,子评论
4954161314,281219526,411309790,爱芝仕,男,朋友。。。,回复 @暴走的小墨染2020 :竟然还有人记得这个，泪目,子评论
4954210612,4475545,440446429,JADSLY,保密,这个人什么也没有写(╯‵□′)╯︵┻━┻,想念鬼叔配的东北奇缘,子评论
4954302539,18750242,440446429,定昏羊ay,保密,长桥上灯火闹
我怎么这么容易脸红哇！,真的，当初咆哮动物城疯狂入坑的啊啊啊！！下架的时候可难受了啊啊啊啊,子评论
4954324611,37812857,440446429,Neuron神經元,男,沙雕UP，音游爱好者，优秀宣传片收集,指个路？现在网络上还有吗？,子评论
4954392769,11813312,440446429,ChilliYa,女,不在学习就是在唱歌追番打游戏啦 ᐇ
lof/twi/ins同名,泪目了，当时因为那个系列才知道的嘟督，入站第一次笑那么开心,子评论
4954451141,248998317,92181671,Easonchen1119,保密,日本著名篮球运动员赤木刚宪说过:控制篮板球，就能控制比赛。,回覆 @倾城墨离 :好像是嘟督，下架了,子评论
4954480976,23775315,440446429,无限重合,保密,EL PSY CONGROO,等着吃律师函吧,子评论
4954479914,133227792,695002047,-烧卖豆沙包-,保密,咸鱼,回复 @daogelaojie :搜妖孽动物城比如这个https://b23.tv/BV1h4411J77D,子评论
4954542198,2403047,440446429,嘟督不噶油,男,恶搞向游戏UP主，我的梦想是成为最伟大的梦想家！商务合作请私信。新浪微博：嘟督不噶油。,谁啊？我也想看看[OK],子评论
4954573099,7249602,2403047,林达man,男,,回复 @嘟督不噶油 :[热词系列_大师球],子评论
4954574627,436836051,2403047,江少尹,男,,回复 @嘟督不噶油 :阿这，这就看到当事人了[藏狐],子评论
4954579501,386637487,440446429,十一二公,保密,咳咳，想了解一下这个世界,哈哈哈哈,子评论
4954586328,128467176,2403047,几只大哈鱼,男,愿中国青年都摆脱冷气，只是向上走，不必听自暴自弃者流的话。能做事的做事，能发声的发声。有一分热，发一分光，就令萤火一般,回复 @嘟督不噶油 :这位更是重量级[脱单doge],子评论
4954703333,388986979,440446429,林中抚琴_,保密,,嘟督现在隔三差五的就在视频里diss迪士尼[滑稽][滑稽][滑稽],子评论
4954723387,388986979,2403047,林中抚琴_,保密,,回复 @嘟督不噶油 :当事人很快啊[滑稽][滑稽][滑稽],子评论
4954764430,4644306,92181671,奕芷菡,男,能躺就不坐着，能甜就不咸着,回复 @倾城墨离 :是啊，我就是看这个才关注嘟嘟的，就是可惜了视频没了,子评论
4954851969,85498489,2403047,幕冬i丶,男,,回复 @嘟督不噶油 :啊这，当事人来了,子评论
4954867020,363187967,281219526,白秋_殇,保密,消息有红点！......原来是点赞吗......,回复 @自由芝士 :以前同学给我看过[滑稽],子评论
4954891317,14888664,411309790,种株向日葵,男,这个人懒死了，什么都没,回复 @暴走的小墨染2020 :我还没看完就没了[捂脸],子评论
4954970002,18750242,2403047,定昏羊ay,保密,长桥上灯火闹
我怎么这么容易脸红哇！,回复 @嘟督不噶油 :我靠，嘟嘟！抓！想你的动物城啊啊啊啊呜呜[委屈],子评论
4955071465,281219526,2403047,爱芝仕,男,朋友。。。,回复 @嘟督不噶油 :[热词系列_大师球],子评论
4955162959,23647354,2403047,西谷夕noya_,女,,回复 @嘟督不噶油 :抓住！,子评论
4955228730,11265453,2403047,老丁鱼,保密,杂食狗,回复 @嘟督不噶油 :！耶活捉[热词系列_知识增加],子评论
4955274368,363907871,440446429,谋男子飝,男,Michael Jackson is the king of pop,你看时间，没超过5分钟[滑稽],子评论
4955299847,441924270,2403047,没有冰C的申鹤,保密,甘雨歪，凌华歪，薙刀歪，mhy你真行啊˃ʍ˂,回复 @嘟督不噶油 :[喜极而泣][喜极而泣],子评论
4955342458,115398426,2403047,LineMax,男,距离百年孤独还差八十年。,回复 @嘟督不噶油 :[doge]一个up，叫猪猪不揩油,子评论
4955474406,17891000,2403047,醋溜激得儿老树皮,保密,,回复 @嘟督不噶油 :嘟美丽~,子评论
4955508812,24190124,440446429,杳羌羌羌,保密,,我记得之前还剩一个视频在,子评论
4955517054,8926521,2403047,半夜咳嗽的狼,保密,ⓘ 该账号封禁中,回复 @嘟督不噶油 :我擦，这位更是重量级,子评论
4955537005,275972895,2403047,KokoroBroken,保密,,回复 @嘟督不噶油 :草 抓到了 大师球,子评论
4955541583,66805481,2403047,辉月姬梨衣,保密,僕は虎鲸のことが好きな麦氏环企鹅だけだ,回复 @嘟督不噶油 :[热词系列_好家伙],子评论
4955517054,8926521,2403047,半夜咳嗽的狼,保密,ⓘ 该账号封禁中,回复 @嘟督不噶油 :我擦，这位更是重量级,子评论
4955537005,275972895,2403047,KokoroBroken,保密,,回复 @嘟督不噶油 :草 抓到了 大师球,子评论
4955541583,66805481,2403047,辉月姬梨衣,保密,僕は虎鲸のことが好きな麦氏环企鹅だけだ,回复 @嘟督不噶油 :[热词系列_好家伙],子评论
